itemid,boardid,userid,isSolvedTopic
15,238035,4973,1
15,238035,4841,1
15,238035,3625,1
15,238035,4973,1
15,238035,5770,1
15,238035,4973,1
15,238035,3625,1
15,238035,4973,1
15,238035,3625,1
15,238035,4973,1
15,238035,3625,1
41,238040,6148,0
41,238040,2658,0
41,238040,3617,0
41,238040,4999,0
41,238040,1852,0
41,238040,5438,0
41,238040,4369,0
41,238040,4999,0
15,238044,4502,0
15,238044,6148,0
15,238044,4556,0
15,238044,4937,0
15,238044,5155,0
15,238044,4774,0
15,238044,5176,0
15,238044,1472,0
15,238044,2123,0
15,238044,1472,0
15,238044,4841,0
15,238044,4973,0
15,238044,4713,0
15,238044,1472,0
15,238044,4713,0
15,238044,1472,0
15,238044,4973,0
15,238044,2123,0
15,238044,1472,0
15,238044,5770,0
15,238044,1472,0
15,238044,3625,0
15,238044,4973,0
15,238044,1472,0
15,238044,4973,0
15,238044,1472,0
15,238044,4973,0
15,238044,3353,0
15,238044,1472,0
43,238045,4937,0
43,238045,3239,0
43,238045,1261,0
43,238045,5770,0
113,238056,3723,0
113,238056,4304,0
113,238056,6412,0
113,238056,4973,0
113,238056,4097,0
113,238056,4336,0
113,238056,3599,0
113,238056,6143,0
113,238056,4336,0
113,238056,2445,0
113,238056,4336,0
113,238056,5090,0
113,238056,1445,0
113,238056,4449,0
113,238056,1445,0
17,238066,4502,0
17,238066,5203,0
17,238066,6148,0
17,238066,4556,0
17,238066,5155,0
17,238066,4937,0
17,238066,4713,0
17,238066,6040,0
17,238066,4713,0
17,238066,4841,0
17,238066,5203,0
17,238077,4577,1
17,238077,6148,1
17,238077,4577,1
17,238077,5419,1
17,238077,6148,1
17,238077,4577,1
17,238077,4713,1
17,238077,4577,1
15,238079,6148,1
15,238079,4502,1
15,238079,4556,1
15,238079,4937,1
15,238079,3389,1
15,238079,2123,1
15,238079,3389,1
15,238079,4713,1
15,238079,2123,1
15,238079,4713,1
15,238079,3389,1
15,238087,6148,0
15,238087,4502,0
15,238087,2158,0
15,238087,3290,0
15,238087,1648,0
15,238087,6148,0
15,238087,2073,0
15,238087,3290,0
15,238087,5651,0
15,238087,4556,0
15,238087,4937,0
15,238087,1864,0
15,238087,3353,0
15,238087,5651,0
15,238100,4502,1
15,238100,3084,1
15,238100,1648,1
15,238100,3807,1
15,238100,1655,1
15,238100,3807,1
15,238100,1655,1
15,238100,6148,1
15,238100,1648,1
15,238100,1655,1
15,238100,4937,1
15,238100,4556,1
15,238100,1655,1
15,238100,4556,1
15,238100,1655,1
16,238112,2203,1
16,238112,4502,1
16,238112,6148,1
16,238112,4502,1
16,238112,4937,1
16,238112,2203,1
16,238112,4937,1
16,238112,4774,1
16,238112,2203,1
16,238112,4937,1
16,238112,2030,1
16,238112,4937,1
16,238112,6148,1
16,238112,2123,1
16,238112,6148,1
16,238112,5419,1
16,238112,2203,1
22,238114,6148,0
22,238114,4937,0
22,238114,3733,0
22,238114,3361,0
15,238117,4502,1
15,238117,6148,1
15,238117,3084,1
15,238117,4937,1
15,238117,1648,1
15,238117,3084,1
15,238117,6148,1
15,238117,3084,1
16,238118,6148,1
16,238118,4502,1
16,238118,4937,1
16,238118,2203,1
16,238118,4937,1
16,238118,1648,1
16,238118,2203,1
16,238118,4502,1
16,238118,4937,1
16,238118,4502,1
16,238118,1648,1
16,238118,6148,1
16,238118,4937,1
16,238118,4502,1
16,238118,2203,1
41,238119,6148,0
41,238119,1648,0
41,238119,2030,0
41,238119,4937,0
41,238119,2030,0
16,238132,1511,0
16,238132,6148,0
16,238132,6456,0
16,238132,2841,0
16,238132,1511,0
16,238132,3733,0
16,238132,2841,0
16,238132,6148,0
16,238132,4937,0
16,238132,1648,0
16,238132,3733,0
16,238132,4937,0
16,238132,2841,0
16,238143,3872,0
16,238143,6148,0
16,238143,3872,0
16,238143,6148,0
16,238143,3872,0
25,238144,2093,0
35,238148,2233,0
35,238148,4937,0
35,238148,1648,0
35,238148,2233,0
31,238155,3733,0
31,238155,6148,0
31,238155,4502,0
31,238155,5730,0
31,238155,4937,0
31,238155,5730,0
15,238160,3807,1
15,238160,3084,1
15,238160,6148,1
15,238160,1648,1
15,238160,4502,1
15,238160,3084,1
15,238160,4937,1
15,238160,3084,1
15,238160,3807,1
15,238160,3084,1
44,238162,3210,0
44,238162,3733,0
44,238162,1648,0
44,238162,3210,0
33,238167,2250,0
33,238167,6148,0
33,238167,2250,0
33,238167,4761,0
33,238167,2250,0
33,238167,3733,0
33,238167,1648,0
33,238167,4937,0
33,238167,5394,0
33,238167,2250,0
17,238168,1648,1
17,238168,4937,1
17,238168,2607,1
186,238169,2658,0
186,238169,1843,0
186,238169,2658,0
186,238169,3733,0
186,238169,1843,0
186,238169,6040,0
186,238169,6148,0
186,238169,1843,0
17,238178,6148,0
17,238178,4502,0
17,238178,3733,0
17,238178,1648,0
17,238178,1007,0
15,238181,6148,0
15,238181,4841,0
15,238181,3733,0
15,238181,3903,0
17,238188,4871,1
17,238188,6148,1
17,238188,4871,1
17,238188,4577,1
38,1576,3926,1
38,2001,2139,0
38,4476,6317,0
40,6839,2175,0
15,8129,2847,1
15,8129,5918,1
38,9833,2095,0
16,12390,2975,0
15,13486,3320,1
17,14687,4742,1
16,14698,3616,0
15,15905,6221,1
40,16058,2751,0
16,16667,4357,0
16,19240,5741,1
16,19247,3237,1
15,20692,4775,0
16,21119,6293,1
15,21223,1602,1
40,21916,2378,0
38,22696,2248,0
16,24193,5560,1
16,24859,4861,1
16,24934,4861,1
16,28064,1112,1
16,28064,3402,1
15,28366,2884,0
46,29032,2695,0
38,29945,4661,1
15,30314,2378,0
17,30525,5721,1
38,30962,4038,0
15,31888,5841,1
15,31888,3751,1
16,33623,6355,0
40,37207,5176,1
15,37745,3283,0
15,38409,3456,1
16,40486,3510,1
25,40656,5936,1
16,42250,1132,0
55,42359,5176,0
15,42895,2039,0
25,43276,5247,1
16,44121,6355,1
15,45067,1395,1
15,45393,1917,1
15,45477,6425,0
16,45714,6355,1
15,45747,5092,1
16,48289,3149,0
16,48712,5765,1
16,49055,4931,1
16,51235,5848,1
16,51356,1283,0
16,51356,5761,0
16,51724,5044,0
33,51799,5049,0
16,52029,1917,1
16,52911,1340,0
16,53189,6036,0
38,54308,1794,0
16,56020,3619,1
16,57858,4502,1
16,57858,5981,1
15,60347,2384,0
29,61726,3925,0
25,65963,2987,1
15,67294,2241,1
16,68009,2711,1
16,70359,5918,0
16,70836,3098,1
16,70979,6036,0
15,73341,5301,0
15,74925,3333,0
16,75341,2482,0
38,76039,5994,0
33,78571,3796,1
16,79629,5200,1
16,79629,6014,1
15,80086,3441,1
16,80799,1421,1
15,81482,2384,1
15,81970,1218,1
16,83071,2248,0
17,84101,4742,1
16,84738,5622,0
15,84976,6064,1
22,85883,4948,1
25,86515,6355,1
29,87939,4577,1
16,87955,5176,0
16,89699,3616,0
25,90170,4596,1
16,90392,4577,1
16,91118,5344,1
38,91329,3239,0
16,91904,3619,1
38,92988,6317,0
16,93136,4856,0
15,94085,2847,1
16,94960,5599,1
15,96306,4197,0
15,96306,3402,0
29,97332,5836,1
15,97872,2975,1
15,97872,3619,1
15,98743,6355,1
40,99439,2378,1
22,99569,2878,1
22,99569,4676,1
16,102009,3320,0
46,102072,4973,0
15,102802,5918,1
16,103127,3903,0
16,103621,3903,0
18,103828,5285,1
15,104099,4774,1
16,108310,5107,0
38,109599,2246,1
15,109897,3283,0
17,110457,3903,1
16,113434,5809,1
16,113434,1132,1
16,113434,3504,1
15,114061,3626,1
38,116553,5994,0
46,116662,3855,0
17,117214,5651,0
15,117461,5319,1
16,120482,4577,1
15,121796,1125,1
46,122520,3855,0
22,123361,5143,1
18,125946,5721,0
16,126547,2441,0
16,126880,5325,0
15,130509,5456,1
15,132184,4421,0
38,132555,4038,1
22,132591,3189,0
16,132678,2751,1
38,135184,5153,1
50,136031,3034,1
50,136031,3938,1
33,136486,1224,1
41,136971,2861,0
16,138433,2124,0
38,138940,2475,1
38,139179,3029,1
41,139568,1035,0
29,139935,5408,0
50,140359,3890,1
50,141143,4421,1
38,142245,6040,1
38,142245,5996,1
38,142245,6040,1
16,143094,5918,1
16,144057,5467,1
22,144491,3212,0
50,144778,3149,1
50,145480,5236,1
15,145708,3592,1
15,146999,5981,0
41,147182,6026,1
35,147992,3441,0
50,148712,4514,1
22,148824,1134,0
16,149168,4778,1
16,149423,5952,1
50,150717,3583,0
15,151000,3423,0
16,151077,5008,1
17,151085,2696,0
38,151094,5994,0
25,151105,3078,1
46,151441,3154,1
46,151441,6151,1
29,152001,2598,1
17,154541,2607,1
16,154729,1454,1
50,156071,4281,1
50,156071,4895,1
50,156071,5263,1
50,156071,4920,1
50,156071,1467,1
22,156274,5143,0
15,156352,2695,1
22,156621,1649,1
16,157866,3212,1
41,159214,2030,1
17,159275,2607,1
41,159556,2781,0
41,159556,6501,0
16,159773,6014,1
22,161493,6094,1
18,162930,3333,0
15,167117,4357,1
50,167174,6036,1
29,167194,4170,1
29,167759,1454,1
46,167764,3239,1
15,167889,4661,1
15,167889,4514,1
41,168768,4741,1
38,169352,1864,1
38,169352,2241,1
17,170855,2607,0
50,172129,4281,0
18,173457,6099,0
15,173629,4357,1
38,173873,2372,1
46,173969,5135,1
15,174284,3189,1
15,174572,3456,1
18,175541,5176,1
41,176478,2861,1
17,177252,2124,0
38,177300,1935,1
38,177300,2496,1
50,178513,2881,1
50,178513,1414,1
50,179641,3583,1
33,180008,4443,0
41,180019,4357,0
29,181425,5152,1
22,181867,4032,1
15,183363,4421,1
18,183904,5236,1
46,184308,2695,0
40,185322,2378,0
16,185466,5848,0
41,185547,3212,0
17,186324,3189,1
50,186360,5880,0
16,187072,2095,1
22,187351,1134,0
50,187540,6205,0
29,188004,4445,1
41,188523,4004,1
16,189624,4778,1
15,189762,4357,1
44,189807,3210,0
15,191251,1112,1
18,191575,5176,1
16,192412,5918,0
17,192582,2607,0
50,193359,2939,0
15,194090,4249,0
22,194989,2975,1
41,195073,4004,0
50,196828,3583,0
41,197577,4004,0
38,197778,1844,0
50,198609,3284,0
41,201865,4355,0
41,201983,4004,1
16,202339,2166,1
25,202519,2172,0
50,202818,1992,0
41,202910,4357,0
41,202920,4357,0
18,204005,3441,0
15,204700,1917,1
16,204811,4869,0
38,204828,1993,0
15,206008,4421,0
50,206758,4516,1
38,207326,5107,0
15,207871,4249,0
22,207927,5918,0
41,208142,2030,0
22,208550,6050,1
41,208774,2030,0
50,208923,2847,1
50,208923,4314,1
50,208923,6308,1
16,208957,3290,0
16,209220,3983,1
17,210495,3592,0
18,210804,1112,0
46,211083,3215,1
16,212689,4357,1
25,212896,4443,1
46,214854,4826,1
46,214854,2781,1
50,214872,2509,1
50,214939,4421,0
50,215363,5621,1
41,216334,2640,0
41,216334,2884,0
41,216449,1852,1
16,216462,5211,1
15,216936,2124,0
41,217050,1852,0
22,218627,1592,0
89,219802,4367,0
89,220314,5023,0
186,221088,5008,0
186,221122,3726,0
186,221151,6487,0
186,221196,6487,0
186,221294,6312,0
186,221568,3441,0
186,221754,4202,0
186,223396,3973,0
186,223396,2395,0
113,223438,1537,0
113,223477,1537,0
113,223481,1537,0
186,223514,3456,0
186,223514,3915,0
186,223530,2640,0
186,223533,5674,0
186,223575,2884,0
186,223579,2981,0
186,223693,4645,0
8,223735,3361,0
186,223761,6487,0
186,223794,3583,0
186,223835,2120,0
186,223842,5936,0
186,223923,4869,0
186,223956,2981,0
186,223964,1454,0
186,223966,2658,0
186,223966,2981,0
186,223986,4004,0
8,224139,1843,0
8,224394,1843,0
16,224462,4249,0
17,224909,2607,1
8,226133,1843,0
8,226133,1081,0
17,226441,3441,1
17,226441,2095,1
50,227186,6036,0
186,227577,5612,0
41,227621,4369,1
22,227670,3215,1
41,228662,2861,1
43,228953,4377,1
113,229086,2969,0
113,229180,2969,0
113,229181,2969,0
186,229363,1843,0
35,229558,3441,1
15,230091,4249,0
186,230319,2120,0
186,230319,3548,0
41,230692,6089,1
16,231152,4826,1
186,231539,3441,0
15,231716,4249,0
22,231764,2981,1
50,232508,5200,0
29,232581,5959,0
17,232772,5285,0
35,232799,3925,1
15,232968,4502,1
186,233249,2981,0
9,233253,2981,0
186,233266,2981,0
186,233276,2981,0
186,233285,2981,0
186,233285,3810,0
186,233285,4367,0
16,233306,1257,0
15,233658,1694,1
15,233812,1694,1
46,233813,1088,1
186,234083,2981,0
17,234131,1205,1
186,234284,3625,0
16,234507,3903,1
17,234570,3903,0
25,234600,2874,1
35,234645,3441,0
15,234899,4238,0
127,234971,4597,0
127,234971,2780,0
41,234976,4369,1
186,235130,2878,0
186,235130,4676,0
186,235130,6412,0
25,235140,4502,0
186,235215,1694,0
16,235243,2981,1
22,235304,4502,0
50,235377,6040,0
50,235377,4502,0
25,235434,2362,1
25,235434,4774,1
25,235434,2874,1
41,235443,4741,0
50,235531,2775,1
16,235746,4502,1
25,235768,4774,1
25,235928,1694,0
50,236436,4238,0
50,236513,1843,0
50,236513,6456,0
29,236556,5983,1
29,236556,1694,1
29,236556,5751,1
113,236564,4669,0
38,236588,4258,0
38,236588,1665,0
38,236588,4258,0
38,236588,6040,0
38,236588,1665,0
38,236588,6040,0
38,236588,1665,0
50,236594,1628,0
41,236702,2030,0
17,236752,5981,0
40,236796,2025,0
50,236811,1628,1
50,236811,6456,1
186,236995,2981,0
22,237037,2981,0
22,237039,2981,0
113,237121,3290,0
29,237160,4502,0
25,237176,2123,0
186,237244,2946,0
186,237244,4506,0
186,237244,2981,0
186,237244,4443,0
186,237244,2981,0
15,237322,4742,0
113,237328,4669,0
113,237328,6412,0
113,237328,4560,0
18,237333,5043,1
29,237351,5916,0
113,237354,6412,0
50,237355,1935,1
41,237404,2594,1
15,237410,4742,0
16,237418,4597,1
16,237418,4937,1
16,237418,3290,1
16,237418,4871,1
16,237476,2464,0
16,237476,6036,0
113,237503,4669,0
50,237508,2741,0
113,237534,4560,0
22,237536,5983,0
22,237536,2981,0
22,237536,4174,0
41,237557,2640,0
15,237561,2464,1
15,237598,4502,0
15,237688,6456,1
15,237688,5651,1
10,237712,6148,0
10,237717,6456,0
50,237751,6456,1
50,237751,6040,1
50,237751,6456,1
50,237751,6040,1
50,237751,2741,1
15,237765,3333,0
15,237767,3333,0
15,237767,3078,0
15,237768,6456,0
15,237768,3333,0
18,237793,2290,1
18,237797,1390,0
18,237797,2290,0
46,237810,3733,1
46,237810,6366,1
46,237810,4826,1
17,237864,3290,0
25,237935,2362,0
29,237935,2981,0
15,237953,3333,0
38,237954,4547,0
38,237954,6120,0
38,237954,6040,0
38,237954,6120,0
38,237954,6040,0
22,237954,6120,0
22,237954,6456,0
22,237954,4547,0
16,237956,2464,0
15,237982,1694,0
15,237982,1390,0
15,237982,6456,0
15,237982,4774,0
15,237982,2158,0
15,237982,1694,0
15,237982,3333,0
15,237995,4311,0
46,238004,5916,0
27,238005,2963,1
27,238009,2963,1
41,238025,2030,0
41,238025,1852,0
41,238025,4369,0
41,238025,2556,0
15,238026,4027,0
15,238026,4311,0
15,238026,6148,0
15,238026,2158,0
15,238026,4304,0
15,238026,3333,0
15,238026,4713,0
15,238026,2158,0
15,238026,4027,0
15,238026,2158,0
15,238026,4027,0
50,238031,1935,0
50,238031,5200,0
50,238031,3619,0
50,238031,4774,0
50,238031,3078,0
50,238031,4774,0
50,238031,3078,0
15,238035,3625,1
15,238035,4973,1
15,238035,3625,1
41,238040,2981,0
41,238040,3617,0
41,238040,2030,0
41,238040,1852,0
41,238040,4369,0
41,238040,2556,0
15,238044,1390,0
15,238044,4713,0
15,238044,1472,0
43,238045,4377,0
113,238056,4669,0
113,238056,4955,0
17,238066,1628,0
17,238077,1628,1
15,238087,3290,0
15,238087,3903,0
15,238087,3333,0
16,238112,3052,1
16,238112,4502,1
16,238112,2203,1
16,238112,4937,1
16,238112,4502,1
16,238112,4937,1
16,238112,4502,1
16,238112,2203,1
16,238112,4502,1
16,238112,2203,1
16,238112,4502,1
16,238112,4937,1
16,238112,2203,1
16,238112,4937,1
22,238114,2946,0
22,238114,4736,0
15,238117,4736,1
16,238118,3052,1
41,238119,1852,0
41,238119,2030,0
41,238119,4369,0
41,238119,2030,0
41,238119,2556,0
41,238119,2030,0
16,238132,2841,0
16,238132,5216,0
16,238132,3733,0
16,238132,4871,0
16,238143,4304,0
16,238143,6148,0
16,238143,3872,0
16,238143,4304,0
25,238144,6148,0
35,238148,2233,0
35,238148,3441,0
35,238148,2739,0
15,238160,1169,1
15,238160,4713,1
15,238160,3084,1
15,238160,1511,1
44,238162,3210,0
44,238162,2946,0
44,238162,4258,0
44,238162,1511,0
44,238162,3210,0
33,238167,2250,0
33,238167,4761,0
17,238168,1628,1
17,238168,5216,1
17,238168,2607,1
17,238168,5216,1
17,238168,4937,1
17,238168,2607,1
17,238168,1628,1
186,238169,1511,0
186,238169,3726,0
17,238178,1628,0
17,238178,6148,0
17,238178,4713,0
17,238178,4502,0
17,238178,5770,0
17,238178,1628,0
17,238178,6456,0
186,238180,6040,0
15,238181,3963,0
15,238181,3903,0
15,238181,6148,0
15,238181,3903,0
15,238181,1628,0
15,238181,3903,0
15,238181,5216,0
15,238181,3903,0
15,238181,1864,0
17,238188,4871,1
17,238188,4577,1
17,238188,4871,1
17,238188,4577,1
17,238188,6148,1
17,238188,4556,1
17,238188,4577,1
17,238188,4502,1
17,238188,4783,1
17,238188,4871,1
17,238188,4577,1
17,238188,3807,1
17,238188,4577,1
17,238188,4871,1
17,238188,4577,1
17,238188,6456,1
10,238192,2906,0
10,238192,2946,0
10,238192,6040,0
10,238192,6148,0
10,238192,1843,0
10,238192,4937,0
10,238192,2008,0
10,238192,6040,0
10,238192,2008,0
10,238192,3807,0
10,238192,4713,0
10,238192,4502,0
10,238192,6456,0
10,238192,3807,0
10,238192,3733,0
10,238192,2906,0
10,238192,6456,0
10,238192,2158,0
10,238192,4871,0
10,238192,2906,0
15,238194,6040,1
15,238194,6148,1
15,238194,6456,1
15,238194,2158,1
15,238194,4937,1
15,238194,3903,1
15,238194,2464,1
15,238194,4713,1
15,238194,4502,1
15,238194,6456,1
15,238194,3807,1
15,238194,2158,1
15,238194,3807,1
15,238194,6456,1
15,238194,2158,1
15,238194,4008,1
15,238194,2158,1
15,238194,6456,1
15,238194,4008,1
38,238198,6148,0
38,238198,4937,0
38,238198,3029,0
38,238198,4783,0
38,238198,3029,0
38,238198,3733,0
38,238198,3029,0
38,238198,4871,0
38,238198,3029,0
38,238215,3733,0
38,238215,6148,0
38,238215,1864,0
38,238215,6040,0
38,238215,1864,0
38,238215,6040,0
38,238215,1864,0
38,238215,4871,0
38,238215,2025,0
16,238218,3052,1
16,238218,3733,1
16,238218,6148,1
16,238218,4937,1
16,238218,2946,1
16,238218,4713,1
16,238218,6036,1
16,238218,6456,1
16,238218,6036,1
15,238219,1390,0
15,238219,6148,0
15,238219,4556,0
15,238219,4937,0
15,238219,3903,0
15,238219,2464,0
15,238219,3333,0
15,238219,4778,0
15,238219,4713,0
15,238219,4502,0
15,238219,6456,0
15,238219,5770,0
15,238219,4871,0
15,238219,4778,0
15,238219,4871,0
15,238219,4783,0
15,238219,4871,0
15,238219,4778,0
15,238221,3733,0
15,238221,4311,0
15,238221,6148,0
15,238221,4937,0
15,238221,2464,0
15,238221,2034,0
15,238221,4502,0
15,238221,2034,0
15,238221,4713,0
15,238221,4502,0
15,238221,6456,0
15,238221,5770,0
15,238221,4258,0
15,238221,2034,0
15,238223,3052,0
15,238223,3733,0
15,238223,4304,0
15,238223,4311,0
15,238223,6456,0
15,238223,4937,0
15,238223,4304,0
15,238223,2946,0
15,238223,3333,0
15,238223,2034,0
15,238223,4502,0
15,238223,6456,0
15,238223,4502,0
15,238223,2034,0
113,238226,4669,0
113,238226,5270,0
113,238226,4304,0
113,238226,6412,0
113,238226,4336,0
113,238226,3599,0
113,238226,4336,0
113,238226,4560,0
113,238226,5018,0
113,238226,6412,0
113,238226,4955,0
113,238226,4336,0
113,238226,4955,0
113,238226,3000,0
113,238226,4449,0
113,238226,4955,0
41,238227,2474,0
41,238227,4937,0
41,238227,3617,0
41,238227,2640,0
41,238227,4369,0
41,238227,5770,0
41,238227,4369,0
41,238227,1852,0
41,238227,2030,0
47,238247,6456,1
47,238247,6148,1
47,238247,4937,1
47,238247,2946,1
47,238247,4937,1
47,238247,2946,1
47,238247,4937,1
47,238247,1193,1
46,238249,6456,1
46,238249,2775,1
46,238249,6456,1
46,238249,6148,1
46,238249,2775,1
186,238254,2008,0
186,238254,2946,0
186,238254,2008,0
41,238262,4502,0
41,238262,3617,0
41,238262,4357,0
41,238262,2474,0
41,238262,4357,0
41,238262,2474,0
41,238262,4357,0
41,238262,3617,0
41,238262,4357,0
22,238264,6148,1
22,238264,2946,1
22,238264,1956,1
22,238264,5216,1
22,238264,4443,1
22,238264,6456,1
22,238264,2981,1
22,238264,1956,1
22,238264,6148,1
22,238264,1956,1
22,238264,6456,1
22,238264,1956,1
22,238264,6456,1
22,238264,1956,1
22,238264,4502,1
22,238264,6456,1
22,238264,1956,1
22,238264,6148,1
22,238264,4937,1
22,238264,2946,1
22,238264,4713,1
22,238264,2946,1
22,238264,1956,1
15,238266,4502,1
15,238266,4238,1
15,238266,3903,1
15,238266,4502,1
15,238266,6148,1
15,238266,1390,1
15,238266,2464,1
15,238266,6456,1
15,238266,4238,1
15,238266,2464,1
15,238266,4502,1
15,238266,2464,1
15,238266,6456,1
15,238266,2464,1
15,238266,4238,1
15,238266,2464,1
15,238266,6148,1
15,238266,4937,1
15,238266,4238,1
15,238266,2946,1
15,238266,3903,1
15,238266,2464,1
15,238266,3903,1
15,238266,5216,1
15,238266,2464,1
15,238266,4713,1
15,238266,2464,1
15,238266,4713,1
15,238266,2464,1
15,238266,4238,1
16,238268,4973,0
16,238268,6456,0
16,238268,2946,0
16,238269,6148,1
16,238269,6456,1
16,238269,1257,1
18,238285,6148,0
18,238285,1864,0
18,238285,5216,0
18,238285,1864,0
18,238285,4937,0
18,238285,1205,0
15,238286,6148,0
15,238286,3963,0
15,238286,6014,0
